-78.9404583, 35.9913757
-78.9302015, 35.9980769
-78.9203525, 35.9991706
-78.9176702, 36.0007590
-78.9165974, 36.0009673
-78.9146018, 36.0008285
-78.9124775, 36.0011496
-78.9123058, 36.0020002
-78.9118767, 36.0101065
-78.9194727, 36.0104016
-78.9358449, 36.0112695
-78.9447713, 36.0089957
-78.9505863, 36.0055761
-78.9535689, 35.9979033
-78.9515305, 35.9918271
-78.9404583, 35.9913757
